division,date,unemployment
"Newark-Union, NJ-PA Met Div",2009-11-01,9.5
"Newark-Union, NJ-PA Met Div",2009-12-01,9.5
"Newark-Union, NJ-PA Met Div",2010-01-01,9.6
"Newark-Union, NJ-PA Met Div",2010-02-01,9.6
"Newark-Union, NJ-PA Met Div",2010-03-01,9.5
"Newark-Union, NJ-PA Met Div",2010-04-01,9.5
"Newark-Union, NJ-PA Met Div",2010-05-01,9.4
"Newark-Union, NJ-PA Met Div",2010-06-01,9.3
"Newark-Union, NJ-PA Met Div",2010-07-01,9.3
"Newark-Union, NJ-PA Met Div",2010-08-01,9.3
"Newark-Union, NJ-PA Met Div",2010-09-01,9.3
"Newark-Union, NJ-PA Met Div",2010-10-01,9.4
"Newark-Union, NJ-PA Met Div",2010-11-01,9.4
"Newark-Union, NJ-PA Met Div",2010-12-01,9.4
"Newark-Union, NJ-PA Met Div",2011-01-01,9.3
"Newark-Union, NJ-PA Met Div",2011-02-01,9.3
"Newark-Union, NJ-PA Met Div",2011-03-01,9.3
"Newark-Union, NJ-PA Met Div",2011-04-01,9.3
"Newark-Union, NJ-PA Met Div",2011-05-01,9.3
"Newark-Union, NJ-PA Met Div",2011-06-01,9.3
"Newark-Union, NJ-PA Met Div",2011-07-01,9.3
"Newark-Union, NJ-PA Met Div",2011-08-01,9.3
"Newark-Union, NJ-PA Met Div",2011-09-01,9.3
"Newark-Union, NJ-PA Met Div",2011-10-01,9.2
"Newark-Union, NJ-PA Met Div",2011-11-01,9.2
"Newark-Union, NJ-PA Met Div",2011-12-01,9.1
"Newark-Union, NJ-PA Met Div",2012-01-01,9
"Newark-Union, NJ-PA Met Div",2012-02-01,9
"Newark-Union, NJ-PA Met Div",2012-03-01,9.1
"Newark-Union, NJ-PA Met Div",2012-04-01,9.2
"Newark-Union, NJ-PA Met Div",2012-05-01,9.2
"Newark-Union, NJ-PA Met Div",2012-06-01,9.3
"Newark-Union, NJ-PA Met Div",2012-07-01,9.4
"Newark-Union, NJ-PA Met Div",2012-08-01,9.4
"Newark-Union, NJ-PA Met Div",2012-09-01,9.4
"Newark-Union, NJ-PA Met Div",2012-10-01,9.4
"Newark-Union, NJ-PA Met Div",2012-11-01,9.4
"Newark-Union, NJ-PA Met Div",2012-12-01,9.4
"Newark-Union, NJ-PA Met Div",2013-01-01,9.4
"Newark-Union, NJ-PA Met Div",2013-02-01,9.1
"Newark-Union, NJ-PA Met Div",2013-03-01,8.8
"Newark-Union, NJ-PA Met Div",2013-04-01,8.5
"Newark-Union, NJ-PA Met Div",2013-05-01,8.5
"Newark-Union, NJ-PA Met Div",2013-06-01,8.5
"Newark-Union, NJ-PA Met Div",2013-07-01,8.3
"Newark-Union, NJ-PA Met Div",2013-08-01,8.3
"Newark-Union, NJ-PA Met Div",2013-09-01,8.2
"Newark-Union, NJ-PA Met Div",2013-10-01,8.2
"Oakland-Fremont-Hayward, CA Met Div",2000-01-01,3.6
"Oakland-Fremont-Hayward, CA Met Div",2000-02-01,3.6
"Oakland-Fremont-Hayward, CA Met Div",2000-03-01,3.7
"Oakland-Fremont-Hayward, CA Met Div",2000-04-01,3.7
"Oakland-Fremont-Hayward, CA Met Div",2000-05-01,3.7
"Oakland-Fremont-Hayward, CA Met Div",2000-06-01,3.7
"Oakland-Fremont-Hayward, CA Met Div",2000-07-01,3.7
"Oakland-Fremont-Hayward, CA Met Div",2000-08-01,3.6
"Oakland-Fremont-Hayward, CA Met Div",2000-09-01,3.5
"Oakland-Fremont-Hayward, CA Met Div",2000-10-01,3.5
"Oakland-Fremont-Hayward, CA Met Div",2000-11-01,3.4
"Oakland-Fremont-Hayward, CA Met Div",2000-12-01,3.4
"Oakland-Fremont-Hayward, CA Met Div",2001-01-01,3.4
"Oakland-Fremont-Hayward, CA Met Div",2001-02-01,3.5
"Oakland-Fremont-Hayward, CA Met Div",2001-03-01,3.6
"Oakland-Fremont-Hayward, CA Met Div",2001-04-01,3.8
"Oakland-Fremont-Hayward, CA Met Div",2001-05-01,4
"Oakland-Fremont-Hayward, CA Met Div",2001-06-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2001-07-01,4.5
"Oakland-Fremont-Hayward, CA Met Div",2001-08-01,4.8
"Oakland-Fremont-Hayward, CA Met Div",2001-09-01,5.1
"Oakland-Fremont-Hayward, CA Met Div",2001-10-01,5.4
"Oakland-Fremont-Hayward, CA Met Div",2001-11-01,5.6
"Oakland-Fremont-Hayward, CA Met Div",2001-12-01,5.8
"Oakland-Fremont-Hayward, CA Met Div",2002-01-01,6
"Oakland-Fremont-Hayward, CA Met Div",2002-02-01,6.1
"Oakland-Fremont-Hayward, CA Met Div",2002-03-01,6.1
"Oakland-Fremont-Hayward, CA Met Div",2002-04-01,6.2
"Oakland-Fremont-Hayward, CA Met Div",2002-05-01,6.3
"Oakland-Fremont-Hayward, CA Met Div",2002-06-01,6.3
"Oakland-Fremont-Hayward, CA Met Div",2002-07-01,6.3
"Oakland-Fremont-Hayward, CA Met Div",2002-08-01,6.4
"Oakland-Fremont-Hayward, CA Met Div",2002-09-01,6.4
"Oakland-Fremont-Hayward, CA Met Div",2002-10-01,6.5
"Oakland-Fremont-Hayward, CA Met Div",2002-11-01,6.6
"Oakland-Fremont-Hayward, CA Met Div",2002-12-01,6.6
"Oakland-Fremont-Hayward, CA Met Div",2003-01-01,6.6
"Oakland-Fremont-Hayward, CA Met Div",2003-02-01,6.6
"Oakland-Fremont-Hayward, CA Met Div",2003-03-01,6.7
"Oakland-Fremont-Hayward, CA Met Div",2003-04-01,6.7
"Oakland-Fremont-Hayward, CA Met Div",2003-05-01,6.7
"Oakland-Fremont-Hayward, CA Met Div",2003-06-01,6.7
"Oakland-Fremont-Hayward, CA Met Div",2003-07-01,6.7
"Oakland-Fremont-Hayward, CA Met Div",2003-08-01,6.6
"Oakland-Fremont-Hayward, CA Met Div",2003-09-01,6.5
"Oakland-Fremont-Hayward, CA Met Div",2003-10-01,6.4
"Oakland-Fremont-Hayward, CA Met Div",2003-11-01,6.3
"Oakland-Fremont-Hayward, CA Met Div",2003-12-01,6.3
"Oakland-Fremont-Hayward, CA Met Div",2004-01-01,6.2
"Oakland-Fremont-Hayward, CA Met Div",2004-02-01,6.1
"Oakland-Fremont-Hayward, CA Met Div",2004-03-01,6.1
"Oakland-Fremont-Hayward, CA Met Div",2004-04-01,6
"Oakland-Fremont-Hayward, CA Met Div",2004-05-01,5.8
"Oakland-Fremont-Hayward, CA Met Div",2004-06-01,5.7
"Oakland-Fremont-Hayward, CA Met Div",2004-07-01,5.6
"Oakland-Fremont-Hayward, CA Met Div",2004-08-01,5.5
"Oakland-Fremont-Hayward, CA Met Div",2004-09-01,5.4
"Oakland-Fremont-Hayward, CA Met Div",2004-10-01,5.4
"Oakland-Fremont-Hayward, CA Met Div",2004-11-01,5.4
"Oakland-Fremont-Hayward, CA Met Div",2004-12-01,5.3
"Oakland-Fremont-Hayward, CA Met Div",2005-01-01,5.3
"Oakland-Fremont-Hayward, CA Met Div",2005-02-01,5.3
"Oakland-Fremont-Hayward, CA Met Div",2005-03-01,5.2
"Oakland-Fremont-Hayward, CA Met Div",2005-04-01,5.1
"Oakland-Fremont-Hayward, CA Met Div",2005-05-01,5
"Oakland-Fremont-Hayward, CA Met Div",2005-06-01,5
"Oakland-Fremont-Hayward, CA Met Div",2005-07-01,5
"Oakland-Fremont-Hayward, CA Met Div",2005-08-01,5
"Oakland-Fremont-Hayward, CA Met Div",2005-09-01,5
"Oakland-Fremont-Hayward, CA Met Div",2005-10-01,4.9
"Oakland-Fremont-Hayward, CA Met Div",2005-11-01,4.8
"Oakland-Fremont-Hayward, CA Met Div",2005-12-01,4.7
"Oakland-Fremont-Hayward, CA Met Div",2006-01-01,4.6
"Oakland-Fremont-Hayward, CA Met Div",2006-02-01,4.5
"Oakland-Fremont-Hayward, CA Met Div",2006-03-01,4.4
"Oakland-Fremont-Hayward, CA Met Div",2006-04-01,4.4
"Oakland-Fremont-Hayward, CA Met Div",2006-05-01,4.4
"Oakland-Fremont-Hayward, CA Met Div",2006-06-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2006-07-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2006-08-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2006-09-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2006-10-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2006-11-01,4.3
"Oakland-Fremont-Hayward, CA Met Div",2006-12-01,4.4
"Oakland-Fremont-Hayward, CA Met Div",2007-01-01,4.4
"Oakland-Fremont-Hayward, CA Met Div",2007-02-01,4.4
"Oakland-Fremont-Hayward, CA Met Div",2007-03-01,4.5
"Oakland-Fremont-Hayward, CA Met Div",2007-04-01,4.5
"Oakland-Fremont-Hayward, CA Met Div",2007-05-01,4.5
"Oakland-Fremont-Hayward, CA Met Div",2007-06-01,4.6
"Oakland-Fremont-Hayward, CA Met Div",2007-07-01,4.7
"Oakland-Fremont-Hayward, CA Met Div",2007-08-01,4.8
"Oakland-Fremont-Hayward, CA Met Div",2007-09-01,4.8
"Oakland-Fremont-Hayward, CA Met Div",2007-10-01,4.9
"Oakland-Fremont-Hayward, CA Met Div",2007-11-01,5
"Oakland-Fremont-Hayward, CA Met Div",2007-12-01,5
"Oakland-Fremont-Hayward, CA Met Div",2008-01-01,5.1
"Oakland-Fremont-Hayward, CA Met Div",2008-02-01,5.1
"Oakland-Fremont-Hayward, CA Met Div",2008-03-01,5.3
"Oakland-Fremont-Hayward, CA Met Div",2008-04-01,5.4
"Oakland-Fremont-Hayward, CA Met Div",2008-05-01,5.6
"Oakland-Fremont-Hayward, CA Met Div",2008-06-01,5.9
"Oakland-Fremont-Hayward, CA Met Div",2008-07-01,6.1
"Oakland-Fremont-Hayward, CA Met Div",2008-08-01,6.4
"Oakland-Fremont-Hayward, CA Met Div",2008-09-01,6.7
"Oakland-Fremont-Hayward, CA Met Div",2008-10-01,7.1
"Oakland-Fremont-Hayward, CA Met Div",2008-11-01,7.5
"Oakland-Fremont-Hayward, CA Met Div",2008-12-01,8
"Oakland-Fremont-Hayward, CA Met Div",2009-01-01,8.6
"Oakland-Fremont-Hayward, CA Met Div",2009-02-01,9.1
"Oakland-Fremont-Hayward, CA Met Div",2009-03-01,9.5
"Oakland-Fremont-Hayward, CA Met Div",2009-04-01,9.9
"Oakland-Fremont-Hayward, CA Met Div",2009-05-01,10.3
"Oakland-Fremont-Hayward, CA Met Div",2009-06-01,10.5
"Oakland-Fremont-Hayward, CA Met Div",2009-07-01,10.8
"Oakland-Fremont-Hayward, CA Met Div",2009-08-01,10.9
"Oakland-Fremont-Hayward, CA Met Div",2009-09-01,11.1
"Oakland-Fremont-Hayward, CA Met Div",2009-10-01,11.1
"Oakland-Fremont-Hayward, CA Met Div",2009-11-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2009-12-01,11.3
"Oakland-Fremont-Hayward, CA Met Div",2010-01-01,11.3
"Oakland-Fremont-Hayward, CA Met Div",2010-02-01,11.3
"Oakland-Fremont-Hayward, CA Met Div",2010-03-01,11.3
"Oakland-Fremont-Hayward, CA Met Div",2010-04-01,11.3
"Oakland-Fremont-Hayward, CA Met Div",2010-05-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2010-06-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2010-07-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2010-08-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2010-09-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2010-10-01,11.2
"Oakland-Fremont-Hayward, CA Met Div",2010-11-01,11.1
"Oakland-Fremont-Hayward, CA Met Div",2010-12-01,11
"Oakland-Fremont-Hayward, CA Met Div",2011-01-01,10.9
"Oakland-Fremont-Hayward, CA Met Div",2011-02-01,10.8
"Oakland-Fremont-Hayward, CA Met Div",2011-03-01,10.7
"Oakland-Fremont-Hayward, CA Met Div",2011-04-01,10.6
"Oakland-Fremont-Hayward, CA Met Div",2011-05-01,10.5
"Oakland-Fremont-Hayward, CA Met Div",2011-06-01,10.5
"Oakland-Fremont-Hayward, CA Met Div",2011-07-01,10.4
"Oakland-Fremont-Hayward, CA Met Div",2011-08-01,10.3
"Oakland-Fremont-Hayward, CA Met Div",2011-09-01,10.2
"Oakland-Fremont-Hayward, CA Met Div",2011-10-01,10.1
"Oakland-Fremont-Hayward, CA Met Div",2011-11-01,9.9
"Oakland-Fremont-Hayward, CA Met Div",2011-12-01,9.7
"Oakland-Fremont-Hayward, CA Met Div",2012-01-01,9.5
"Oakland-Fremont-Hayward, CA Met Div",2012-02-01,9.4
"Oakland-Fremont-Hayward, CA Met Div",2012-03-01,9.3
"Oakland-Fremont-Hayward, CA Met Div",2012-04-01,9.2
"Oakland-Fremont-Hayward, CA Met Div",2012-05-01,9.2
"Oakland-Fremont-Hayward, CA Met Div",2012-06-01,9.1
"Oakland-Fremont-Hayward, CA Met Div",2012-07-01,9
"Oakland-Fremont-Hayward, CA Met Div",2012-08-01,8.9
"Oakland-Fremont-Hayward, CA Met Div",2012-09-01,8.8
"Oakland-Fremont-Hayward, CA Met Div",2012-10-01,8.7
"Oakland-Fremont-Hayward, CA Met Div",2012-11-01,8.6
"Oakland-Fremont-Hayward, CA Met Div",2012-12-01,8.5
"Oakland-Fremont-Hayward, CA Met Div",2013-01-01,8.4
"Oakland-Fremont-Hayward, CA Met Div",2013-02-01,8.2
"Oakland-Fremont-Hayward, CA Met Div",2013-03-01,8
"Oakland-Fremont-Hayward, CA Met Div",2013-04-01,7.6
"Oakland-Fremont-Hayward, CA Met Div",2013-05-01,7.2
"Oakland-Fremont-Hayward, CA Met Div",2013-06-01,7
"Oakland-Fremont-Hayward, CA Met Div",2013-07-01,7
"Oakland-Fremont-Hayward, CA Met Div",2013-08-01,7.1
"Oakland-Fremont-Hayward, CA Met Div",2013-09-01,7.1
"Oakland-Fremont-Hayward, CA Met Div",2013-10-01,7.1
"Peabody, MA NECTA Div",2000-01-01,2.9
"Peabody, MA NECTA Div",2000-02-01,2.8
"Peabody, MA NECTA Div",2000-03-01,2.8
"Peabody, MA NECTA Div",2000-04-01,2.7
"Peabody, MA NECTA Div",2000-05-01,2.6
"Peabody, MA NECTA Div",2000-06-01,2.6
"Peabody, MA NECTA Div",2000-07-01,2.5
"Peabody, MA NECTA Div",2000-08-01,2.5
"Peabody, MA NECTA Div",2000-09-01,2.5
"Peabody, MA NECTA Div",2000-10-01,2.5
"Peabody, MA NECTA Div",2000-11-01,2.5
"Peabody, MA NECTA Div",2000-12-01,2.6
"Peabody, MA NECTA Div",2001-01-01,2.7
"Peabody, MA NECTA Div",2001-02-01,2.8
"Peabody, MA NECTA Div",2001-03-01,3
"Peabody, MA NECTA Div",2001-04-01,3.2
"Peabody, MA NECTA Div",2001-05-01,3.3
"Peabody, MA NECTA Div",2001-06-01,3.5
"Peabody, MA NECTA Div",2001-07-01,3.7
"Peabody, MA NECTA Div",2001-08-01,3.9
"Peabody, MA NECTA Div",2001-09-01,4.2
"Peabody, MA NECTA Div",2001-10-01,4.4
"Peabody, MA NECTA Div",2001-11-01,4.6
"Peabody, MA NECTA Div",2001-12-01,4.8
"Peabody, MA NECTA Div",2002-01-01,4.9
"Peabody, MA NECTA Div",2002-02-01,5
"Peabody, MA NECTA Div",2002-03-01,5.1
"Peabody, MA NECTA Div",2002-04-01,5.2
"Peabody, MA NECTA Div",2002-05-01,5.3
"Peabody, MA NECTA Div",2002-06-01,5.3
"Peabody, MA NECTA Div",2002-07-01,5.4
"Peabody, MA NECTA Div",2002-08-01,5.4
"Peabody, MA NECTA Div",2002-09-01,5.5
"Peabody, MA NECTA Div",2002-10-01,5.5
"Peabody, MA NECTA Div",2002-11-01,5.6
"Peabody, MA NECTA Div",2002-12-01,5.7
"Peabody, MA NECTA Div",2003-01-01,5.7
"Peabody, MA NECTA Div",2003-02-01,5.8
"Peabody, MA NECTA Div",2003-03-01,5.9
"Peabody, MA NECTA Div",2003-04-01,6
"Peabody, MA NECTA Div",2003-05-01,6.1
"Peabody, MA NECTA Div",2003-06-01,6.2
"Peabody, MA NECTA Div",2003-07-01,6.2
"Peabody, MA NECTA Div",2003-08-01,6.2
"Peabody, MA NECTA Div",2003-09-01,6.1
"Peabody, MA NECTA Div",2003-10-01,6.1
"Peabody, MA NECTA Div",2003-11-01,6
"Peabody, MA NECTA Div",2003-12-01,5.9
"Peabody, MA NECTA Div",2004-01-01,5.8
"Peabody, MA NECTA Div",2004-02-01,5.7
"Peabody, MA NECTA Div",2004-03-01,5.7
"Peabody, MA NECTA Div",2004-04-01,5.6
"Peabody, MA NECTA Div",2004-05-01,5.6
"Peabody, MA NECTA Div",2004-06-01,5.5
"Peabody, MA NECTA Div",2004-07-01,5.5
"Peabody, MA NECTA Div",2004-08-01,5.4
"Peabody, MA NECTA Div",2004-09-01,5.4
"Peabody, MA NECTA Div",2004-10-01,5.3
"Peabody, MA NECTA Div",2004-11-01,5.3
"Peabody, MA NECTA Div",2004-12-01,5.2
"Peabody, MA NECTA Div",2005-01-01,5.2
"Peabody, MA NECTA Div",2005-02-01,5.1
"Peabody, MA NECTA Div",2005-03-01,5.1
"Peabody, MA NECTA Div",2005-04-01,5
"Peabody, MA NECTA Div",2005-05-01,5
"Peabody, MA NECTA Div",2005-06-01,4.9
"Peabody, MA NECTA Div",2005-07-01,4.9
"Peabody, MA NECTA Div",2005-08-01,5
"Peabody, MA NECTA Div",2005-09-01,5
"Peabody, MA NECTA Div",2005-10-01,5
"Peabody, MA NECTA Div",2005-11-01,5.1
"Peabody, MA NECTA Div",2005-12-01,5
"Peabody, MA NECTA Div",2006-01-01,5
"Peabody, MA NECTA Div",2006-02-01,5
"Peabody, MA NECTA Div",2006-03-01,5
"Peabody, MA NECTA Div",2006-04-01,5
"Peabody, MA NECTA Div",2006-05-01,5
"Peabody, MA NECTA Div",2006-06-01,5
"Peabody, MA NECTA Div",2006-07-01,5
"Peabody, MA NECTA Div",2006-08-01,4.9
"Peabody, MA NECTA Div",2006-09-01,4.9
"Peabody, MA NECTA Div",2006-10-01,4.8
"Peabody, MA NECTA Div",2006-11-01,4.8
"Peabody, MA NECTA Div",2006-12-01,4.8
"Peabody, MA NECTA Div",2007-01-01,4.7
"Peabody, MA NECTA Div",2007-02-01,4.7
"Peabody, MA NECTA Div",2007-03-01,4.6
"Peabody, MA NECTA Div",2007-04-01,4.6
"Peabody, MA NECTA Div",2007-05-01,4.5
"Peabody, MA NECTA Div",2007-06-01,4.5
"Peabody, MA NECTA Div",2007-07-01,4.5
"Peabody, MA NECTA Div",2007-08-01,4.5
"Peabody, MA NECTA Div",2007-09-01,4.4
"Peabody, MA NECTA Div",2007-10-01,4.4
"Peabody, MA NECTA Div",2007-11-01,4.5
"Peabody, MA NECTA Div",2007-12-01,4.5
"Peabody, MA NECTA Div",2008-01-01,4.5
"Peabody, MA NECTA Div",2008-02-01,4.6
"Peabody, MA NECTA Div",2008-03-01,4.7
"Peabody, MA NECTA Div",2008-04-01,4.8
"Peabody, MA NECTA Div",2008-05-01,4.9
"Peabody, MA NECTA Div",2008-06-01,5.1
"Peabody, MA NECTA Div",2008-07-01,5.3
"Peabody, MA NECTA Div",2008-08-01,5.5
"Peabody, MA NECTA Div",2008-09-01,5.8
"Peabody, MA NECTA Div",2008-10-01,6.1
"Peabody, MA NECTA Div",2008-11-01,6.4
"Peabody, MA NECTA Div",2008-12-01,6.7
"Peabody, MA NECTA Div",2009-01-01,7.2
"Peabody, MA NECTA Div",2009-02-01,7.5
"Peabody, MA NECTA Div",2009-03-01,7.8
"Peabody, MA NECTA Div",2009-04-01,8
"Peabody, MA NECTA Div",2009-05-01,8.2
"Peabody, MA NECTA Div",2009-06-01,8.3
"Peabody, MA NECTA Div",2009-07-01,8.5
"Peabody, MA NECTA Div",2009-08-01,8.6
"Peabody, MA NECTA Div",2009-09-01,8.6
"Peabody, MA NECTA Div",2009-10-01,8.6
"Peabody, MA NECTA Div",2009-11-01,8.6
"Peabody, MA NECTA Div",2009-12-01,8.6
"Peabody, MA NECTA Div",2010-01-01,8.6
"Peabody, MA NECTA Div",2010-02-01,8.5
"Peabody, MA NECTA Div",2010-03-01,8.5
"Peabody, MA NECTA Div",2010-04-01,8.3
"Peabody, MA NECTA Div",2010-05-01,8.2
"Peabody, MA NECTA Div",2010-06-01,8.1
"Peabody, MA NECTA Div",2010-07-01,8
"Peabody, MA NECTA Div",2010-08-01,7.9
"Peabody, MA NECTA Div",2010-09-01,7.8
"Peabody, MA NECTA Div",2010-10-01,7.8
"Peabody, MA NECTA Div",2010-11-01,7.7
"Peabody, MA NECTA Div",2010-12-01,7.6
"Peabody, MA NECTA Div",2011-01-01,7.4
"Peabody, MA NECTA Div",2011-02-01,7.3
"Peabody, MA NECTA Div",2011-03-01,7.2
"Peabody, MA NECTA Div",2011-04-01,7.1
"Peabody, MA NECTA Div",2011-05-01,7
"Peabody, MA NECTA Div",2011-06-01,7
"Peabody, MA NECTA Div",2011-07-01,7
"Peabody, MA NECTA Div",2011-08-01,7
"Peabody, MA NECTA Div",2011-09-01,7
"Peabody, MA NECTA Div",2011-10-01,6.9
"Peabody, MA NECTA Div",2011-11-01,6.9
"Peabody, MA NECTA Div",2011-12-01,6.8
"Peabody, MA NECTA Div",2012-01-01,6.8
"Peabody, MA NECTA Div",2012-02-01,6.7
"Peabody, MA NECTA Div",2012-03-01,6.7
"Peabody, MA NECTA Div",2012-04-01,6.7
"Peabody, MA NECTA Div",2012-05-01,6.7
"Peabody, MA NECTA Div",2012-06-01,6.7
"Peabody, MA NECTA Div",2012-07-01,6.7
"Peabody, MA NECTA Div",2012-08-01,6.7
"Peabody, MA NECTA Div",2012-09-01,6.7
"Peabody, MA NECTA Div",2012-10-01,6.7
"Peabody, MA NECTA Div",2012-11-01,6.7
"Peabody, MA NECTA Div",2012-12-01,6.7
"Peabody, MA NECTA Div",2013-01-01,6.6
"Peabody, MA NECTA Div",2013-02-01,6.4
"Peabody, MA NECTA Div",2013-03-01,6.3
"Peabody, MA NECTA Div",2013-04-01,6.3
"Peabody, MA NECTA Div",2013-05-01,6.5
"Peabody, MA NECTA Div",2013-06-01,6.8
"Peabody, MA NECTA Div",2013-07-01,6.9
"Peabody, MA NECTA Div",2013-08-01,7
"Peabody, MA NECTA Div",2013-09-01,6.9
"Peabody, MA NECTA Div",2013-10-01,6.9
"Philadelphia, PA Met Div",2000-01-01,4.1
"Philadelphia, PA Met Div",2000-02-01,4.1
"Philadelphia, PA Met Div",2000-03-01,4.1
"Philadelphia, PA Met Div",2000-04-01,4.1
"Philadelphia, PA Met Div",2000-05-01,4.1
"Philadelphia, PA Met Div",2000-06-01,4.1
"Philadelphia, PA Met Div",2000-07-01,4.1
"Philadelphia, PA Met Div",2000-08-01,4.1
"Philadelphia, PA Met Div",2000-09-01,4.1
"Philadelphia, PA Met Div",2000-10-01,4.1
"Philadelphia, PA Met Div",2000-11-01,4.1
"Philadelphia, PA Met Div",2000-12-01,4.1
"Philadelphia, PA Met Div",2001-01-01,4.1
"Philadelphia, PA Met Div",2001-02-01,4.2
"Philadelphia, PA Met Div",2001-03-01,4.2
"Philadelphia, PA Met Div",2001-04-01,4.3
"Philadelphia, PA Met Div",2001-05-01,4.3
"Philadelphia, PA Met Div",2001-06-01,4.4
"Philadelphia, PA Met Div",2001-07-01,4.5
"Philadelphia, PA Met Div",2001-08-01,4.6
"Philadelphia, PA Met Div",2001-09-01,4.8
"Philadelphia, PA Met Div",2001-10-01,4.9
"Philadelphia, PA Met Div",2001-11-01,5.1
"Philadelphia, PA Met Div",2001-12-01,5.2
"Philadelphia, PA Met Div",2002-01-01,5.3
"Philadelphia, PA Met Div",2002-02-01,5.4
"Philadelphia, PA Met Div",2002-03-01,5.5
"Philadelphia, PA Met Div",2002-04-01,5.6
"Philadelphia, PA Met Div",2002-05-01,5.6
"Philadelphia, PA Met Div",2002-06-01,5.6
"Philadelphia, PA Met Div",2002-07-01,5.6
"Philadelphia, PA Met Div",2002-08-01,5.6
"Philadelphia, PA Met Div",2002-09-01,5.6
"Philadelphia, PA Met Div",2002-10-01,5.6
"Philadelphia, PA Met Div",2002-11-01,5.6
"Philadelphia, PA Met Div",2002-12-01,5.6
"Philadelphia, PA Met Div",2003-01-01,5.6
"Philadelphia, PA Met Div",2003-02-01,5.6
"Philadelphia, PA Met Div",2003-03-01,5.6
"Philadelphia, PA Met Div",2003-04-01,5.6
"Philadelphia, PA Met Div",2003-05-01,5.6
"Philadelphia, PA Met Div",2003-06-01,5.6
"Philadelphia, PA Met Div",2003-07-01,5.7
"Philadelphia, PA Met Div",2003-08-01,5.7
"Philadelphia, PA Met Div",2003-09-01,5.6
"Philadelphia, PA Met Div",2003-10-01,5.6
"Philadelphia, PA Met Div",2003-11-01,5.6
"Philadelphia, PA Met Div",2003-12-01,5.6
"Philadelphia, PA Met Div",2004-01-01,5.5
"Philadelphia, PA Met Div",2004-02-01,5.5
"Philadelphia, PA Met Div",2004-03-01,5.5
"Philadelphia, PA Met Div",2004-04-01,5.5
"Philadelphia, PA Met Div",2004-05-01,5.5
"Philadelphia, PA Met Div",2004-06-01,5.4
"Philadelphia, PA Met Div",2004-07-01,5.4
"Philadelphia, PA Met Div",2004-08-01,5.3
"Philadelphia, PA Met Div",2004-09-01,5.2
"Philadelphia, PA Met Div",2004-10-01,5.2
"Philadelphia, PA Met Div",2004-11-01,5.1
"Philadelphia, PA Met Div",2004-12-01,5.1
"Philadelphia, PA Met Div",2005-01-01,5.1
"Philadelphia, PA Met Div",2005-02-01,5.1
"Philadelphia, PA Met Div",2005-03-01,5.1
"Philadelphia, PA Met Div",2005-04-01,5
"Philadelphia, PA Met Div",2005-05-01,4.9
"Philadelphia, PA Met Div",2005-06-01,4.8
"Philadelphia, PA Met Div",2005-07-01,4.8
"Philadelphia, PA Met Div",2005-08-01,4.8
"Philadelphia, PA Met Div",2005-09-01,4.8
"Philadelphia, PA Met Div",2005-10-01,4.8
"Philadelphia, PA Met Div",2005-11-01,4.8
"Philadelphia, PA Met Div",2005-12-01,4.7
"Philadelphia, PA Met Div",2006-01-01,4.7
"Philadelphia, PA Met Div",2006-02-01,4.6
"Philadelphia, PA Met Div",2006-03-01,4.6
"Philadelphia, PA Met Div",2006-04-01,4.6
"Philadelphia, PA Met Div",2006-05-01,4.6
"Philadelphia, PA Met Div",2006-06-01,4.6
"Philadelphia, PA Met Div",2006-07-01,4.6
"Philadelphia, PA Met Div",2006-08-01,4.5
"Philadelphia, PA Met Div",2006-09-01,4.5
"Philadelphia, PA Met Div",2006-10-01,4.4
"Philadelphia, PA Met Div",2006-11-01,4.4
"Philadelphia, PA Met Div",2006-12-01,4.3
"Philadelphia, PA Met Div",2007-01-01,4.2
"Philadelphia, PA Met Div",2007-02-01,4.2
"Philadelphia, PA Met Div",2007-03-01,4.2
"Philadelphia, PA Met Div",2007-04-01,4.2
"Philadelphia, PA Met Div",2007-05-01,4.3
"Philadelphia, PA Met Div",2007-06-01,4.3
"Philadelphia, PA Met Div",2007-07-01,4.3
"Philadelphia, PA Met Div",2007-08-01,4.4
"Philadelphia, PA Met Div",2007-09-01,4.5
"Philadelphia, PA Met Div",2007-10-01,4.5
"Philadelphia, PA Met Div",2007-11-01,4.6
"Philadelphia, PA Met Div",2007-12-01,4.7
"Philadelphia, PA Met Div",2008-01-01,4.7
"Philadelphia, PA Met Div",2008-02-01,4.8
"Philadelphia, PA Met Div",2008-03-01,4.8
"Philadelphia, PA Met Div",2008-04-01,4.9
"Philadelphia, PA Met Div",2008-05-01,5
"Philadelphia, PA Met Div",2008-06-01,5.2
"Philadelphia, PA Met Div",2008-07-01,5.3
