location,date,vehicles
Ascheberg,2016-01-06T20:00Z,2266
Ascheberg,2016-01-06T19:00Z,3371
Ascheberg,2016-01-06T21:00Z,1478
Ascheberg,2016-01-06T22:00Z,1122
Ascheberg,2016-01-05T20:00Z,2250
Ascheberg,2016-01-07,587
Ascheberg,2016-01-07T01:00Z,424
Ascheberg,2016-01-07T02:00Z,359
Ascheberg,2016-01-07T04:00Z,450
Ascheberg,2016-01-07T05:00Z,536
Ascheberg,2016-01-07T03:00Z,324
Ascheberg,2016-01-06T23:00Z,963
Ascheberg,2016-01-07T06:00Z,1203
Ascheberg,2016-01-07T07:00Z,2871
Ascheberg,2016-01-07T08:00Z,4282
Ascheberg,2016-01-07T09:00Z,3691
Ascheberg,2016-01-07T10:00Z,2941
Ascheberg,2016-01-07T11:00Z,2655
Ascheberg,2016-01-07T12:00Z,2843
Ascheberg,2016-01-07T13:00Z,2772
Ascheberg,2016-01-07T14:00Z,2925
Ascheberg,2016-01-07T15:00Z,3321
Ascheberg,2016-01-07T16:00Z,3638
Ascheberg,2016-01-07T17:00Z,4016
Ascheberg,2016-01-07T18:00Z,3929
Ascheberg,2016-01-07T19:00Z,3362
Ascheberg,2016-01-07T20:00Z,2203
Ascheberg,2016-01-07T21:00Z,1473
Ascheberg,2016-01-07T22:00Z,1165
Ascheberg,2016-01-07T23:00Z,912
Ascheberg,2016-01-08,622
Ascheberg,2016-01-08T01:00Z,426
Ascheberg,2016-01-08T02:00Z,371
Ascheberg,2016-01-08T03:00Z,361
Ascheberg,2016-01-08T04:00Z,397
Ascheberg,2016-01-08T05:00Z,581
Ascheberg,2016-01-08T06:00Z,1137
Ascheberg,2016-01-08T07:00Z,2617
Ascheberg,2016-01-08T08:00Z,3982
Ascheberg,2016-01-08T09:00Z,3322
Ascheberg,2016-01-08T11:00Z,2931
Ascheberg,2016-01-08T10:00Z,2870
Ascheberg,2016-01-08T12:00Z,3315
Ascheberg,2016-01-08T14:00Z,4839
Ascheberg,2016-01-08T13:00Z,4077
Ascheberg,2016-01-08T16:00Z,3864
Ascheberg,2016-01-08T17:00Z,5159
Ascheberg,2016-01-08T18:00Z,4496
Ascheberg,2016-01-08T19:00Z,3635
Ascheberg,2016-01-08T20:00Z,2833
Ascheberg,2016-01-08T21:00Z,1937
Ascheberg,2016-01-08T22:00Z,1365
Ascheberg,2016-01-08T23:00Z,1262
Ascheberg,2016-01-09,903
Ascheberg,2016-01-09T01:00Z,737
Ascheberg,2016-01-09T02:00Z,589
Ascheberg,2016-01-09T03:00Z,374
Ascheberg,2016-01-09T04:00Z,376
Ascheberg,2016-01-09T05:00Z,398
Ascheberg,2016-01-09T06:00Z,527
Ascheberg,2016-01-09T07:00Z,805
Ascheberg,2016-01-09T08:00Z,1354
Ascheberg,2016-01-08T15:00Z,3655
Ascheberg,2016-01-09T09:00Z,2016
Ascheberg,2016-01-09T10:00Z,2559
Ascheberg,2016-01-09T11:00Z,2983
Ascheberg,2016-01-09T12:00Z,3358
Ascheberg,2016-01-09T13:00Z,3526
Ascheberg,2016-01-09T14:00Z,3789
Ascheberg,2016-01-09T15:00Z,3803
Ascheberg,2016-01-09T16:00Z,3312
Ascheberg,2016-01-09T17:00Z,3265
Ascheberg,2016-01-09T18:00Z,3140
Ascheberg,2016-01-09T19:00Z,2714
Ascheberg,2016-01-09T20:00Z,2125
Ascheberg,2016-01-09T21:00Z,1558
Ascheberg,2016-01-09T22:00Z,1120
Ascheberg,2016-01-09T23:00Z,942
Ascheberg,2016-01-04T09:00Z,3197
Ladbergen,2016-01-04,916
Ladbergen,2016-01-04T01:00Z,633
Ladbergen,2016-01-04T02:00Z,478
Ladbergen,2016-01-04T03:00Z,438
Ladbergen,2016-01-04T04:00Z,449
Ladbergen,2016-01-04T05:00Z,793
Ladbergen,2016-01-04T06:00Z,1183
Ladbergen,2016-01-04T07:00Z,2006
Ladbergen,2016-01-04T08:00Z,2943
Ladbergen,2016-01-04T09:00Z,2887
Ladbergen,2016-01-04T10:00Z,2626
Ladbergen,2016-01-04T11:00Z,2707
Ladbergen,2016-01-04T12:00Z,2933
Ladbergen,2016-01-04T13:00Z,3256
Ladbergen,2016-01-04T14:00Z,3592
Ladbergen,2016-01-04T15:00Z,3605
Ladbergen,2016-01-04T16:00Z,3347
Ladbergen,2016-01-04T17:00Z,3459
Ladbergen,2016-01-04T18:00Z,3240
Ladbergen,2016-01-04T19:00Z,2758
Ladbergen,2016-01-04T20:00Z,1851
Ladbergen,2016-01-04T21:00Z,1410
Ladbergen,2016-01-04T22:00Z,1156
Ladbergen,2016-01-04T23:00Z,919
Ladbergen,2016-01-05T01:00Z,474
Ladbergen,2016-01-05,686
Ladbergen,2016-01-05T03:00Z,431
Ladbergen,2016-01-05T02:00Z,484
Ladbergen,2016-01-05T04:00Z,468
Ladbergen,2016-01-05T06:00Z,911
Ladbergen,2016-01-05T07:00Z,1682
Ladbergen,2016-01-05T09:00Z,2601
Ladbergen,2016-01-05T10:00Z,2319
Ladbergen,2016-01-05T08:00Z,2485
Ladbergen,2016-01-05T11:00Z,2419
Ladbergen,2016-01-05T05:00Z,623
Ladbergen,2016-01-05T12:00Z,2513
Ladbergen,2016-01-05T13:00Z,2782
Ladbergen,2016-01-05T14:00Z,2837
Ladbergen,2016-01-05T15:00Z,3106
Ladbergen,2016-01-05T17:00Z,3593
Ladbergen,2016-01-05T16:00Z,3412
Ladbergen,2016-01-05T20:00Z,2012
Ladbergen,2016-01-05T21:00Z,1519
Ladbergen,2016-01-05T22:00Z,1104
Ladbergen,2016-01-05T23:00Z,857
Ladbergen,2016-01-06,680
Ladbergen,2016-01-06T01:00Z,571
Ladbergen,2016-01-06T03:00Z,466
Ladbergen,2016-01-06T02:00Z,557
Ladbergen,2016-01-06T04:00Z,447
Ladbergen,2016-01-06T06:00Z,1012
Ladbergen,2016-01-06T05:00Z,651
Ladbergen,2016-01-06T07:00Z,1785
Ladbergen,2016-01-06T08:00Z,2646
Ladbergen,2016-01-05T18:00Z,3282
Ladbergen,2016-01-06T09:00Z,2673
Ladbergen,2016-01-05T19:00Z,2652
Ladbergen,2016-01-06T10:00Z,2466
Ladbergen,2016-01-06T11:00Z,2331
Ladbergen,2016-01-06T12:00Z,2536
Ladbergen,2016-01-06T13:00Z,2969
Ladbergen,2016-01-06T14:00Z,3062
Ladbergen,2016-01-06T15:00Z,3340
Ladbergen,2016-01-06T16:00Z,3302
Ladbergen,2016-01-06T17:00Z,3449
Ladbergen,2016-01-06T18:00Z,3338
Ladbergen,2016-01-06T19:00Z,2876
Ladbergen,2016-01-06T20:00Z,1792
Ladbergen,2016-01-06T21:00Z,1309
Ladbergen,2016-01-06T22:00Z,989
Ladbergen,2016-01-07T02:00Z,459
Ladbergen,2016-01-07,615
Ladbergen,2016-01-07T03:00Z,388
Ladbergen,2016-01-07T05:00Z,588
Ladbergen,2016-01-07T04:00Z,459
Ladbergen,2016-01-07T06:00Z,921
Ladbergen,2016-01-07T07:00Z,1765
Ladbergen,2016-01-07T08:00Z,2856
Ladbergen,2016-01-07T09:00Z,2892
Ladbergen,2016-01-07T11:00Z,2380
Ladbergen,2016-01-07T10:00Z,2626
Ladbergen,2016-01-07T12:00Z,2533
Ladbergen,2016-01-07T13:00Z,2695
Ladbergen,2016-01-07T14:00Z,2839
Ladbergen,2016-01-07T16:00Z,3135
Ladbergen,2016-01-07T15:00Z,3134
Ladbergen,2016-01-07T17:00Z,3311
Ladbergen,2016-01-07T18:00Z,3417
Ladbergen,2016-01-07T19:00Z,2795
Ladbergen,2016-01-07T01:00Z,441
Ladbergen,2016-01-06T23:00Z,856
Ladbergen,2016-01-07T20:00Z,2105
Ladbergen,2016-01-07T21:00Z,1397
Ladbergen,2016-01-07T23:00Z,850
Ladbergen,2016-01-07T22:00Z,1057
Ladbergen,2016-01-08,614
Ladbergen,2016-01-08T02:00Z,458
Ladbergen,2016-01-08T04:00Z,433
Ladbergen,2016-01-08T05:00Z,623
Ladbergen,2016-01-08T07:00Z,1720
Ladbergen,2016-01-08T06:00Z,923
Ladbergen,2016-01-08T08:00Z,2648
Ladbergen,2016-01-08T09:00Z,2671
Ladbergen,2016-01-08T10:00Z,2435
Ladbergen,2016-01-08T11:00Z,2543
Ladbergen,2016-01-08T12:00Z,3162
Ladbergen,2016-01-08T14:00Z,4047
Ladbergen,2016-01-08T13:00Z,3775
Ladbergen,2016-01-08T15:00Z,4042
Ladbergen,2016-01-08T16:00Z,4198
Ladbergen,2016-01-08T17:00Z,4537
Ladbergen,2016-01-08T03:00Z,434
Ladbergen,2016-01-08T18:00Z,4078
Ladbergen,2016-01-08T19:00Z,3399
Ladbergen,2016-01-08T20:00Z,2603
Ladbergen,2016-01-08T01:00Z,439
Ladbergen,2016-01-08T22:00Z,1266
Ladbergen,2016-01-09T01:00Z,650
Ladbergen,2016-01-09T02:00Z,527
Ladbergen,2016-01-09T03:00Z,378
Ladbergen,2016-01-09T04:00Z,322
Ladbergen,2016-01-09T05:00Z,364
Ladbergen,2016-01-09T06:00Z,489
Ladbergen,2016-01-09T07:00Z,633
Ladbergen,2016-01-09T08:00Z,1136
Ladbergen,2016-01-09T09:00Z,1700
Ladbergen,2016-01-09T10:00Z,2135
Ladbergen,2016-01-09T11:00Z,2511
Ladbergen,2016-01-09T12:00Z,3000
Ladbergen,2016-01-09T13:00Z,3098
Ladbergen,2016-01-09T14:00Z,3182
Ladbergen,2016-01-09T15:00Z,3037
Ladbergen,2016-01-09T16:00Z,2845
Ladbergen,2016-01-09T17:00Z,2634
Ladbergen,2016-01-09T18:00Z,2492
Ladbergen,2016-01-08T23:00Z,994
Ladbergen,2016-01-09,820
Ladbergen,2016-01-08T21:00Z,1897
Ladbergen,2016-01-09T19:00Z,2114
Ladbergen,2016-01-09T20:00Z,1589
Ladbergen,2016-01-09T21:00Z,1229
Ladbergen,2016-01-09T22:00Z,917
Ladbergen,2016-01-09T23:00Z,695
Lotte,2016-01-04T03:00Z,463
Lotte,2016-01-04T04:00Z,563
Lotte,2016-01-04T05:00Z,945
Lotte,2016-01-04T06:00Z,1671
Lotte,2016-01-04T07:00Z,2677
Lotte,2016-01-04T08:00Z,3917
Lotte,2016-01-04T09:00Z,3564
Lotte,2016-01-04T01:00Z,694
Lotte,2016-01-04T10:00Z,3153
Lotte,2016-01-04T11:00Z,3235
Lotte,2016-01-04T12:00Z,3564
Lotte,2016-01-04T13:00Z,4016
Lotte,2016-01-04,1006
Lotte,2016-01-04T14:00Z,4549
Lotte,2016-01-04T02:00Z,557
Lotte,2016-01-04T18:00Z,4171
Lotte,2016-01-04T19:00Z,3141
Lotte,2016-01-04T20:00Z,2182
Lotte,2016-01-04T21:00Z,1680
Lotte,2016-01-04T16:00Z,4156
Lotte,2016-01-04T23:00Z,977
Lotte,2016-01-04T22:00Z,1425
Lotte,2016-01-04T15:00Z,4317
Lotte,2016-01-04T17:00Z,4433
Lotte,2016-01-05T03:00Z,501
Lotte,2016-01-05T04:00Z,580
Lotte,2016-01-05T05:00Z,759
Lotte,2016-01-05T06:00Z,1438
Lotte,2016-01-05T07:00Z,2134
Lotte,2016-01-05T08:00Z,3346
Lotte,2016-01-05T09:00Z,3111
Lotte,2016-01-05T10:00Z,2977
Lotte,2016-01-05T11:00Z,2951
Lotte,2016-01-05T12:00Z,3054
Lotte,2016-01-05T13:00Z,3386
Lotte,2016-01-05T14:00Z,3568
Lotte,2016-01-05T15:00Z,3882
Lotte,2016-01-05T16:00Z,4367
Lotte,2016-01-05T17:00Z,4608
Lotte,2016-01-05T18:00Z,4063
Lotte,2016-01-05T19:00Z,3056
Lotte,2016-01-05T20:00Z,2356
Lotte,2016-01-05T21:00Z,1773
Lotte,2016-01-05T22:00Z,1338
Lotte,2016-01-05T23:00Z,1025
Lotte,2016-01-06,760
Lotte,2016-01-06T01:00Z,741
Lotte,2016-01-06T02:00Z,657
Lotte,2016-01-06T03:00Z,554
Lotte,2016-01-06T04:00Z,597
Lotte,2016-01-06T05:00Z,875
Lotte,2016-01-06T06:00Z,1553
Lotte,2016-01-06T07:00Z,2551
Lotte,2016-01-06T08:00Z,3745
Lotte,2016-01-06T09:00Z,3396
Lotte,2016-01-06T10:00Z,2930
Lotte,2016-01-06T11:00Z,2744
Lotte,2016-01-06T12:00Z,3059
Lotte,2016-01-06T13:00Z,3211
Lotte,2016-01-06T14:00Z,3523
Lotte,2016-01-06T15:00Z,3600
Lotte,2016-01-06T16:00Z,3687
Lotte,2016-01-05T01:00Z,584
Lotte,2016-01-06T17:00Z,4075
Lotte,2016-01-06T18:00Z,3995
Lotte,2016-01-06T19:00Z,3282
Lotte,2016-01-06T20:00Z,2076
Lotte,2016-01-06T21:00Z,1566
Lotte,2016-01-06T23:00Z,959
Lotte,2016-01-07,700
Lotte,2016-01-06T22:00Z,1197
Lotte,2016-01-07T01:00Z,532
Lotte,2016-01-07T02:00Z,515
Lotte,2016-01-05T02:00Z,569
Lotte,2016-01-07T05:00Z,831
Lotte,2016-01-07T06:00Z,1448
Lotte,2016-01-07T07:00Z,2548
Lotte,2016-01-07T08:00Z,3880
Lotte,2016-01-07T09:00Z,3593
Lotte,2016-01-07T10:00Z,3176
Lotte,2016-01-07T03:00Z,504
Lotte,2016-01-07T12:00Z,3196
Lotte,2016-01-07T11:00Z,3022
Lotte,2016-01-07T13:00Z,3505
Lotte,2016-01-07T14:00Z,3625
Lotte,2016-01-07T15:00Z,4023
Lotte,2016-01-07T16:00Z,4200
Lotte,2016-01-07T17:00Z,4439
Lotte,2016-01-07T19:00Z,3288
Lotte,2016-01-07T18:00Z,4254
Lotte,2016-01-07T20:00Z,2363
Lotte,2016-01-07T21:00Z,1606
Lotte,2016-01-07T22:00Z,1261
Lotte,2016-01-08,665
Lotte,2016-01-08T01:00Z,626
Lotte,2016-01-07T23:00Z,972
Lotte,2016-01-08T02:00Z,497
Lotte,2016-01-08T03:00Z,475
Lotte,2016-01-08T04:00Z,581
Lotte,2016-01-07T04:00Z,526
Lotte,2016-01-05,799
Lotte,2016-01-08T05:00Z,775
Lotte,2016-01-08T06:00Z,1516
Lotte,2016-01-08T07:00Z,2366
Lotte,2016-01-08T08:00Z,3790
Lotte,2016-01-08T09:00Z,3422
Lotte,2016-01-08T10:00Z,3057
Lotte,2016-01-08T13:00Z,4637
Lotte,2016-01-08T14:00Z,5358
Lotte,2016-01-08T15:00Z,5341
Lotte,2016-01-08T16:00Z,5355
Lotte,2016-01-08T17:00Z,5370
Lotte,2016-01-08T18:00Z,4991
Lotte,2016-01-08T11:00Z,3382
Lotte,2016-01-08T12:00Z,3767
Lotte,2016-01-08T22:00Z,1520
Lotte,2016-01-08T21:00Z,2079
Lotte,2016-01-08T23:00Z,1176
Lotte,2016-01-09,923
Lotte,2016-01-09T02:00Z,565
Lotte,2016-01-09T01:00Z,770
Lotte,2016-01-09T03:00Z,460
Lotte,2016-01-09T05:00Z,451
Lotte,2016-01-09T06:00Z,654
Lotte,2016-01-09T07:00Z,873
Lotte,2016-01-09T08:00Z,1419
Lotte,2016-01-09T09:00Z,1993
Lotte,2016-01-09T10:00Z,2575
Lotte,2016-01-09T11:00Z,2993
Lotte,2016-01-09T12:00Z,3664
Lotte,2016-01-09T13:00Z,3704
Lotte,2016-01-09T14:00Z,3876
Lotte,2016-01-08T19:00Z,3981
Lotte,2016-01-09T15:00Z,3678
Lotte,2016-01-09T16:00Z,3399
Lotte,2016-01-08T20:00Z,2923
Lotte,2016-01-09T04:00Z,363
Lotte,2016-01-09T20:00Z,1908
Lotte,2016-01-09T21:00Z,1342
Lotte,2016-01-09T22:00Z,1018
Lotte,2016-01-09T23:00Z,747
Lotte,2016-01-09T17:00Z,3268
Lotte,2016-01-09T18:00Z,2866
Lotte,2016-01-09T19:00Z,2384
HB-Silbersee,2016-01-04,1378
HB-Silbersee,2016-01-04T01:00Z,788
HB-Silbersee,2016-01-04T02:00Z,586
HB-Silbersee,2016-01-04T03:00Z,565
HB-Silbersee,2016-01-04T04:00Z,677
HB-Silbersee,2016-01-04T05:00Z,1173
HB-Silbersee,2016-01-04T06:00Z,3218
HB-Silbersee,2016-01-04T07:00Z,4737
HB-Silbersee,2016-01-04T08:00Z,5479
HB-Silbersee,2016-01-04T09:00Z,4527
HB-Silbersee,2016-01-04T10:00Z,4034
HB-Silbersee,2016-01-04T11:00Z,3971
HB-Silbersee,2016-01-04T12:00Z,4652
HB-Silbersee,2016-01-04T13:00Z,5212
HB-Silbersee,2016-01-04T14:00Z,5648
HB-Silbersee,2016-01-04T15:00Z,5907
HB-Silbersee,2016-01-04T16:00Z,5914
HB-Silbersee,2016-01-04T17:00Z,6076
HB-Silbersee,2016-01-04T18:00Z,5511
HB-Silbersee,2016-01-04T19:00Z,3937
HB-Silbersee,2016-01-04T20:00Z,2882
HB-Silbersee,2016-01-04T21:00Z,2308
HB-Silbersee,2016-01-04T22:00Z,2044
HB-Silbersee,2016-01-04T23:00Z,1720
HB-Silbersee,2016-01-05,1000
HB-Silbersee,2016-01-05T01:00Z,682
HB-Silbersee,2016-01-05T02:00Z,579
HB-Silbersee,2016-01-05T03:00Z,553
HB-Silbersee,2016-01-05T04:00Z,664
HB-Silbersee,2016-01-05T05:00Z,999
HB-Silbersee,2016-01-05T06:00Z,2749
HB-Silbersee,2016-01-05T07:00Z,3827
HB-Silbersee,2016-01-05T08:00Z,4419
HB-Silbersee,2016-01-05T09:00Z,3741
HB-Silbersee,2016-01-05T10:00Z,3229
HB-Silbersee,2016-01-05T11:00Z,3173
HB-Silbersee,2016-01-05T12:00Z,3141
HB-Silbersee,2016-01-05T13:00Z,3868
HB-Silbersee,2016-01-05T14:00Z,4312
HB-Silbersee,2016-01-05T15:00Z,5071
HB-Silbersee,2016-01-05T16:00Z,5125
HB-Silbersee,2016-01-05T17:00Z,5365
HB-Silbersee,2016-01-05T18:00Z,5238
HB-Silbersee,2016-01-05T19:00Z,3996
HB-Silbersee,2016-01-05T20:00Z,2647
HB-Silbersee,2016-01-05T21:00Z,1990
HB-Silbersee,2016-01-05T22:00Z,1833
HB-Silbersee,2016-01-05T23:00Z,1581
HB-Silbersee,2016-01-06,1435
HB-Silbersee,2016-01-06T01:00Z,747
HB-Silbersee,2016-01-06T02:00Z,658
HB-Silbersee,2016-01-06T03:00Z,626
HB-Silbersee,2016-01-06T04:00Z,770
HB-Silbersee,2016-01-06T05:00Z,1105
HB-Silbersee,2016-01-06T06:00Z,2972
HB-Silbersee,2016-01-06T07:00Z,4239
HB-Silbersee,2016-01-06T08:00Z,5177
HB-Silbersee,2016-01-06T09:00Z,4419
HB-Silbersee,2016-01-06T10:00Z,3791
HB-Silbersee,2016-01-06T11:00Z,3725
HB-Silbersee,2016-01-06T12:00Z,4056
HB-Silbersee,2016-01-06T13:00Z,4785
HB-Silbersee,2016-01-06T14:00Z,5351
HB-Silbersee,2016-01-06T15:00Z,5906
HB-Silbersee,2016-01-06T16:00Z,5968
HB-Silbersee,2016-01-06T17:00Z,6150
HB-Silbersee,2016-01-06T18:00Z,5947
HB-Silbersee,2016-01-06T19:00Z,4231
HB-Silbersee,2016-01-06T20:00Z,2796
HB-Silbersee,2016-01-06T21:00Z,2046
HB-Silbersee,2016-01-06T22:00Z,1850
HB-Silbersee,2016-01-06T23:00Z,1675
HB-Silbersee,2016-01-07,952
HB-Silbersee,2016-01-07T01:00Z,648
HB-Silbersee,2016-01-07T02:00Z,579
HB-Silbersee,2016-01-07T03:00Z,526
HB-Silbersee,2016-01-07T04:00Z,611
HB-Silbersee,2016-01-07T05:00Z,1023
HB-Silbersee,2016-01-07T06:00Z,2954
HB-Silbersee,2016-01-07T07:00Z,4497
HB-Silbersee,2016-01-07T08:00Z,5672
HB-Silbersee,2016-01-07T09:00Z,4943
HB-Silbersee,2016-01-07T10:00Z,4062
HB-Silbersee,2016-01-07T11:00Z,3760
HB-Silbersee,2016-01-07T12:00Z,4027
HB-Silbersee,2016-01-07T13:00Z,4595
HB-Silbersee,2016-01-07T14:00Z,5173
HB-Silbersee,2016-01-07T15:00Z,5763
HB-Silbersee,2016-01-07T16:00Z,6076
HB-Silbersee,2016-01-07T17:00Z,6364
HB-Silbersee,2016-01-07T18:00Z,5392
HB-Silbersee,2016-01-07T19:00Z,3783
HB-Silbersee,2016-01-07T20:00Z,2453
HB-Silbersee,2016-01-07T21:00Z,1899
HB-Silbersee,2016-01-07T22:00Z,1727
HB-Silbersee,2016-01-07T23:00Z,1439
HB-Silbersee,2016-01-08,994
HB-Silbersee,2016-01-08T01:00Z,661
HB-Silbersee,2016-01-08T02:00Z,566
HB-Silbersee,2016-01-08T03:00Z,535
HB-Silbersee,2016-01-08T04:00Z,646
HB-Silbersee,2016-01-08T05:00Z,1080
HB-Silbersee,2016-01-08T06:00Z,2956
HB-Silbersee,2016-01-08T07:00Z,4414
HB-Silbersee,2016-01-08T08:00Z,5344
HB-Silbersee,2016-01-08T09:00Z,4521
HB-Silbersee,2016-01-08T10:00Z,3904
HB-Silbersee,2016-01-08T11:00Z,4034
HB-Silbersee,2016-01-08T12:00Z,4803
HB-Silbersee,2016-01-08T13:00Z,6007
HB-Silbersee,2016-01-08T14:00Z,6974
HB-Silbersee,2016-01-08T15:00Z,7931
HB-Silbersee,2016-01-08T16:00Z,7628
HB-Silbersee,2016-01-08T17:00Z,6840
HB-Silbersee,2016-01-08T18:00Z,5967
HB-Silbersee,2016-01-08T19:00Z,4993
HB-Silbersee,2016-01-08T20:00Z,3590
HB-Silbersee,2016-01-08T21:00Z,2604
HB-Silbersee,2016-01-08T22:00Z,2265
HB-Silbersee,2016-01-08T23:00Z,1941
HB-Silbersee,2016-01-09,1301
HB-Silbersee,2016-01-09T01:00Z,896
HB-Silbersee,2016-01-09T02:00Z,701
HB-Silbersee,2016-01-09T03:00Z,642
HB-Silbersee,2016-01-09T04:00Z,650
HB-Silbersee,2016-01-09T05:00Z,661
HB-Silbersee,2016-01-09T06:00Z,1355
HB-Silbersee,2016-01-09T07:00Z,1621
HB-Silbersee,2016-01-09T08:00Z,1660
HB-Silbersee,2016-01-09T09:00Z,2196
HB-Silbersee,2016-01-09T10:00Z,3334
HB-Silbersee,2016-01-09T11:00Z,4298
HB-Silbersee,2016-01-09T12:00Z,5000
HB-Silbersee,2016-01-09T13:00Z,5188
HB-Silbersee,2016-01-09T14:00Z,5513
HB-Silbersee,2016-01-09T15:00Z,5963
HB-Silbersee,2016-01-09T16:00Z,5171
HB-Silbersee,2016-01-09T17:00Z,4755
HB-Silbersee,2016-01-09T18:00Z,4325
HB-Silbersee,2016-01-09T19:00Z,3573
HB-Silbersee,2016-01-09T20:00Z,2873
HB-Silbersee,2016-01-09T21:00Z,2038
HB-Silbersee,2016-01-09T22:00Z,1447
HB-Silbersee,2016-01-09T23:00Z,1269
HB-Weserbrücke,2016-01-04,1520
HB-Weserbrücke,2016-01-04T01:00Z,966
HB-Weserbrücke,2016-01-04T02:00Z,718
HB-Weserbrücke,2016-01-04T03:00Z,690
HB-Weserbrücke,2016-01-04T04:00Z,828
HB-Weserbrücke,2016-01-04T05:00Z,1434
HB-Weserbrücke,2016-01-04T07:00Z,5799
HB-Weserbrücke,2016-01-04T09:00Z,5546
HB-Weserbrücke,2016-01-04T10:00Z,4938
HB-Weserbrücke,2016-01-04T11:00Z,4858
HB-Weserbrücke,2016-01-04T12:00Z,5691
HB-Weserbrücke,2016-01-04T13:00Z,6376
HB-Weserbrücke,2016-01-04T14:00Z,6910
HB-Weserbrücke,2016-01-04T08:00Z,6711
HB-Weserbrücke,2016-01-04T16:00Z,7231
HB-Weserbrücke,2016-01-04T17:00Z,7429
HB-Weserbrücke,2016-01-04T18:00Z,6739
HB-Weserbrücke,2016-01-04T19:00Z,4814
HB-Weserbrücke,2016-01-04T20:00Z,3523
HB-Weserbrücke,2016-01-04T06:00Z,3945
HB-Weserbrücke,2016-01-04T21:00Z,2823
HB-Weserbrücke,2016-01-04T15:00Z,7219
HB-Weserbrücke,2016-01-05T01:00Z,848
HB-Weserbrücke,2016-01-05T02:00Z,717
HB-Weserbrücke,2016-01-05T03:00Z,686
HB-Weserbrücke,2016-01-05T04:00Z,825
HB-Weserbrücke,2016-01-05T05:00Z,1241
HB-Weserbrücke,2016-01-05T06:00Z,3430
HB-Weserbrücke,2016-01-04T23:00Z,2099
HB-Weserbrücke,2016-01-05T08:00Z,5488
HB-Weserbrücke,2016-01-05T09:00Z,4653
HB-Weserbrücke,2016-01-05T10:00Z,4011
HB-Weserbrücke,2016-01-05T11:00Z,3937
HB-Weserbrücke,2016-01-05T12:00Z,3893
HB-Weserbrücke,2016-01-05T07:00Z,4748
HB-Weserbrücke,2016-01-05T13:00Z,4803
HB-Weserbrücke,2016-01-05T14:00Z,5358
HB-Weserbrücke,2016-01-05,1223
HB-Weserbrücke,2016-01-05T17:00Z,6631
HB-Weserbrücke,2016-01-05T18:00Z,6465
HB-Weserbrücke,2016-01-05T19:00Z,4939
HB-Weserbrücke,2016-01-05T16:00Z,6332
HB-Weserbrücke,2016-01-05T15:00Z,6250
HB-Weserbrücke,2016-01-04T22:00Z,2501
HB-Weserbrücke,2016-01-05T23:00Z,1948
HB-Weserbrücke,2016-01-06,1760
HB-Weserbrücke,2016-01-06T01:00Z,918
HB-Weserbrücke,2016-01-06T02:00Z,808
HB-Weserbrücke,2016-01-06T03:00Z,768
HB-Weserbrücke,2016-01-06T04:00Z,945
HB-Weserbrücke,2016-01-06T05:00Z,1357
HB-Weserbrücke,2016-01-06T06:00Z,3661
HB-Weserbrücke,2016-01-06T07:00Z,5214
HB-Weserbrücke,2016-01-06T08:00Z,6369
HB-Weserbrücke,2016-01-06T09:00Z,5434
HB-Weserbrücke,2016-01-06T10:00Z,4658
HB-Weserbrücke,2016-01-06T11:00Z,4576
HB-Weserbrücke,2016-01-06T12:00Z,4979
HB-Weserbrücke,2016-01-06T13:00Z,5877
HB-Weserbrücke,2016-01-06T14:00Z,6571
HB-Weserbrücke,2016-01-06T15:00Z,7246
HB-Weserbrücke,2016-01-06T16:00Z,7323
HB-Weserbrücke,2016-01-05T20:00Z,3272
HB-Weserbrücke,2016-01-05T21:00Z,2461
HB-Weserbrücke,2016-01-05T22:00Z,2276
HB-Weserbrücke,2016-01-06T17:00Z,7550
HB-Weserbrücke,2016-01-06T18:00Z,7299
HB-Weserbrücke,2016-01-06T19:00Z,5196
HB-Weserbrücke,2016-01-06T20:00Z,3433
HB-Weserbrücke,2016-01-06T21:00Z,2513
HB-Weserbrücke,2016-01-07T01:00Z,796
HB-Weserbrücke,2016-01-07T02:00Z,708
HB-Weserbrücke,2016-01-07T03:00Z,644
HB-Weserbrücke,2016-01-07T04:00Z,750
HB-Weserbrücke,2016-01-07T05:00Z,1257
HB-Weserbrücke,2016-01-07T06:00Z,3633
HB-Weserbrücke,2016-01-07T07:00Z,5523
HB-Weserbrücke,2016-01-07T08:00Z,6966
HB-Weserbrücke,2016-01-07T09:00Z,6069
HB-Weserbrücke,2016-01-07T10:00Z,4985
HB-Weserbrücke,2016-01-06T23:00Z,2053
HB-Weserbrücke,2016-01-07T11:00Z,4613
HB-Weserbrücke,2016-01-07T12:00Z,4938
HB-Weserbrücke,2016-01-06T22:00Z,2273
HB-Weserbrücke,2016-01-07T14:00Z,6344
HB-Weserbrücke,2016-01-07T16:00Z,7445
HB-Weserbrücke,2016-01-07T15:00Z,7060
HB-Weserbrücke,2016-01-07T17:00Z,7802
HB-Weserbrücke,2016-01-07,1168
HB-Weserbrücke,2016-01-07T18:00Z,6611
HB-Weserbrücke,2016-01-07T13:00Z,5637
HB-Weserbrücke,2016-01-07T19:00Z,4638
HB-Weserbrücke,2016-01-07T20:00Z,3008
HB-Weserbrücke,2016-01-07T21:00Z,2328
